#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;ES;199;59;491;267;919;17;7;45;136
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;ES;42;13;52;27;60;7;6;13;21
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;GO;646;161;1048;1640;4628;28;8;191;290
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;GO;204;58;449;87;122;24;9;9;59
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;GO;1218;108;1241;809;3056;125;5;118;301
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;GO;185;10;119;95;213;10;0;10;29
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;GO;38;7;47;19;60;9;3;6;21
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;MA;46;25;89;285;901;2;2;44;34
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;MA;13;10;56;6;34;3;1;1;2
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;MA;110;19;97;188;282;1;0;22;21
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;MA;10;3;19;17;35;0;1;2;6
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;MA;4;1;1;7;11;0;0;4;0
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;MG;2431;711;4181;4893;18465;91;28;607;979
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;MG;73;26;316;59;177;11;4;3;79
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;MG;2709;325;3585;1997;7840;215;24;243;735
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;MG;394;102;774;476;1401;40;7;56;175
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;MG;54;20;72;36;106;10;8;12;42
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;MS;182;69;429;310;1436;5;3;42;97
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;MS;60;37;315;63;86;10;5;6;27
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;MS;412;70;527;308;1130;18;5;39;78
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;MS;59;11;59;42;72;9;2;7;22
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;MS;10;4;18;1;13;2;2;0;9
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;MT;578;142;736;829;2570;13;5;89;248
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;MT;410;124;736;103;127;37;13;10;67
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;MT;535;111;657;537;1533;33;7;79;118
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;MT;35;8;63;60;112;1;0;4;16
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;MT;7;3;17;5;20;1;1;1;4
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;PA;75;40;294;978;2661;2;2;136;76
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;PA;21;8;164;16;70;7;4;1;52
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;PA;161;32;310;359;865;16;2;38;91
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;PA;26;4;72;38;128;2;0;2;17
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;PA;3;1;15;6;26;1;1;2;7
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;PB;768;145;1187;743;2867;48;8;83;219
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;PB;9;0;45;5;35;4;0;1;13
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;PB;1903;156;1284;649;2420;196;20;79;299
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;PB;186;46;189;172;412;28;4;25;79
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;PB;20;5;17;14;35;1;1;2;12
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;PE;655;158;1098;796;3730;34;11;78;252
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;PE;7;0;46;2;19;2;0;1;24
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;PE;1867;168;1680;932;3759;171;22;117;361
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;PE;125;21;128;99;356;23;1;16;39
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;PE;11;6;17;16;38;4;2;7;6
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;PI;63;26;102;272;687;2;1;42;25
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;PI;7;3;23;4;2;1;0;0;5
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;PI;146;19;116;152;278;4;2;23;28
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;PI;10;1;15;12;15;1;1;3;5
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;PI;3;0;2;3;10;0;0;1;2
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;PR;5177;628;3772;1928;8140;139;29;255;903
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;PR;181;63;679;61;209;25;9;1;102
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;PR;2331;200;3419;824;3832;230;22;112;867
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;PR;241;78;1287;173;777;57;12;20;195
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;PR;207;56;488;71;283;39;17;29;161
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;RJ;667;121;955;721;5314;37;4;77;324
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;RJ;8;1;68;7;33;2;0;1;34
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;RJ;518;125;878;790;1952;39;14;92;220
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;RJ;74;17;145;143;409;14;4;24;32
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;RJ;17;4;17;20;26;2;0;9;9
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;RN;327;74;570;572;3063;23;5;80;113
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;RN;8;2;14;4;19;1;0;1;3
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;RN;947;76;545;449;1663;65;5;63;85
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;RN;198;14;87;159;289;18;1;22;36
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;RN;30;4;21;8;34;10;2;1;23
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;RO;20;6;248;68;348;1;0;7;68
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;RO;37;5;187;7;77;8;0;1;31
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;RO;119;13;693;55;275;43;4;1;116
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;RO;63;7;325;8;158;23;5;1;52
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;RO;36;2;57;6;41;8;1;2;15
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;RR;2;2;22;11;67;1;0;2;1
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;RR;15;3;17;21;31;1;0;2;2
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;RR;1;0;2;0;1;0;0;0;2
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;RS;1442;355;1881;1622;7931;90;18;148;582
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;RS;318;137;912;122;145;42;21;17;133
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;RS;653;78;1750;342;1571;112;14;33;480
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;RS;52;11;442;42;186;17;2;9;89
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;RS;33;7;146;15;57;9;1;5;57
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;SC;2673;688;2940;1911;8835;93;24;229;739
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;SC;58;44;330;41;91;12;8;5;72
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;SC;888;141;1831;550;1923;74;7;72;542
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;SC;130;62;457;168;376;17;1;17;77
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;SC;63;10;172;14;73;18;2;4;69
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;SE;291;53;469;565;1605;33;2;46;118
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;SE;3;0;18;1;5;0;0;0;8
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;SE;1007;87;549;463;1607;64;7;48;72
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;SE;134;14;80;90;239;18;3;22;36
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;SE;6;3;3;7;10;2;2;2;0
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;SP;11951;3340;16164;20494;77752;488;132;2365;3212
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;SP;111;31;424;46;250;11;2;3;143
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;SP;8667;1345;9248;6723;23561;598;102;759;1507
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;SP;1236;381;1612;1547;3756;69;32;256;308
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;SP;143;32;132;100;259;16;7;40;55
202309;58113812;EMBRACON ADM CONS LTDA                                      ;1;TO;16;5;64;66;425;2;0;9;19
202309;58113812;EMBRACON ADM CONS LTDA                                      ;2;TO;9;3;24;2;4;2;1;0;7
202309;58113812;EMBRACON ADM CONS LTDA                                      ;3;TO;62;11;54;105;134;3;1;16;6
202309;58113812;EMBRACON ADM CONS LTDA                                      ;4;TO;2;0;7;4;12;0;0;0;1
202309;58113812;EMBRACON ADM CONS LTDA                                      ;6;TO;3;0;1;1;5;1;0;1;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;AC;0;0;0;0;2;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;AC;0;1;0;1;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;AL;0;0;0;0;5;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;AL;4;4;3;7;4;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;AL;0;3;0;0;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;AM;0;0;0;0;5;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;AM;1;0;0;1;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;AM;4;2;4;4;10;2;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;AP;0;0;0;0;3;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;AP;1;0;0;0;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;AP;1;2;0;15;1;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;BA;56;26;62;9;436;2;2;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;BA;7;2;9;3;15;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;BA;1050;268;237;634;645;24;5;4;23
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;BA;1;2;0;1;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;CE;0;2;5;1;27;0;0;0;1
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;CE;0;1;1;0;2;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;CE;28;21;16;30;39;1;0;0;4
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;CE;2;2;0;0;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;DF;4;1;2;2;34;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;DF;2;0;1;0;2;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;DF;52;11;23;30;47;1;0;0;1
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;DF;0;0;0;0;1;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;ES;1;1;4;0;17;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;ES;0;2;0;1;6;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;ES;13;8;5;10;4;1;1;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;ES;1;0;0;0;0;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;GO;14;15;25;28;675;1;1;0;1
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;GO;3;2;0;1;9;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;GO;204;37;82;128;197;2;1;3;8
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;GO;2;1;0;5;6;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;MA;0;0;0;0;71;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;MA;0;0;0;1;3;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;MA;6;12;4;14;12;0;0;0;1
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;MG;132;72;396;33;813;19;1;0;51
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;MG;36;22;21;7;68;5;1;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;MG;753;179;478;261;456;27;9;3;73
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;MG;28;26;0;3;3;0;2;2;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;MS;4;1;0;1;41;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;MS;0;0;0;1;1;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;MS;16;19;21;13;21;0;0;0;2
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;MT;2;1;8;3;75;0;0;0;2
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;MT;0;0;1;1;2;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;MT;36;24;19;65;34;0;0;0;3
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;MT;0;1;0;0;1;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;PA;0;1;1;0;20;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;PA;0;0;0;0;4;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;PA;32;22;33;35;48;3;0;0;6
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;PB;7;8;1;5;58;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;PB;1;0;0;0;2;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;PB;60;47;40;106;44;2;1;0;5
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;PB;1;0;0;0;4;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;PE;24;37;5;38;388;0;0;3;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;2;PE;2;0;2;1;8;0;0;0;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;3;PE;248;92;84;204;257;2;2;3;13
202309;58919903;CONVEF ADM CONS LTDA.                                       ;4;PE;15;3;0;6;16;0;0;4;0
202309;58919903;CONVEF ADM CONS LTDA.                                       ;1;PI;0;1;0;0;26;0;0;0;0
